time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-09T14:27:41.560Z,32.8008347,-115.458168,11.19,1.84,ml,34.0,69.0,0.01057,0.3,ci,ci40653407,2024-07-09T14:29:45.613Z,"7 km W of Holtville, CA",earthquake,0.51,0.71,0.277,23.0,automatic,ci,ci
2024-07-09T14:43:31.280Z,33.4101677,-116.336998,10.11,0.97,ml,24.0,125.0,0.0529,0.35,ci,ci40653439,2024-07-09T14:45:33.703Z,"18 km NNE of Borrego Springs, CA",earthquake,0.58,1.36,0.157,11.0,automatic,ci,ci
2024-07-09T14:52:24.419Z,36.4355,-116.0628,0.0,0.3,ml,11.0,306.76,0.24,0.2816,nn,nn00880623,2024-07-09T14:54:27.047Z,"26 km NNW of Pahrump, Nevada",earthquake,,0.2,0.1,7.0,automatic,nn,nn
2024-07-08T23:02:59.539Z,35.34533333,-97.9935,6.8,0.98,ml,38.0,69.0,0.07738481446,0.26,ok,ok2024njbs,2024-07-09T15:06:06.915Z,"5 km NW of Minco, Oklahoma",earthquake,,0.6,0.22,16.0,reviewed,ok,ok
2024-07-09T15:11:10.990Z,31.72,-104.611,2.8517,2.0,ml,8.0,216.0,0.1,0.3,tx,tx2024nkhq,2024-07-09T15:25:25.663Z,"55 km SSW of Whites City, New Mexico",earthquake,0.0,2.70473057686689,0.2,6.0,automatic,tx,tx
2024-07-09T15:40:36.778Z,59.6397,-153.3553,118.0,2.1,ml,,,,0.57,ak,ak0248s4tfwt,2024-07-09T15:42:27.395Z,"45 km ESE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-09T15:47:13.358Z,64.4648,-146.9293,9.0,2.1,ml,,,,0.91,ak,ak0248s4urtw,2024-07-09T15:49:42.875Z,"6 km S of Salcha, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-09T15:28:30.773Z,-20.4215,-174.3085,6.967,5.1,mww,98.0,121.0,1.127,0.74,us,us7000my1i,2024-07-09T15:55:39.040Z,"67 km S of Pangai, Tonga",earthquake,10.33,3.846,0.11,8.0,reviewed,us,us
2024-07-09T16:15:02.045Z,61.5685,-146.3578,38.6,1.2,ml,,,,0.6,ak,ak0248s59fwc,2024-07-09T16:17:23.514Z,"48 km N of Valdez, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-09T16:13:16.525Z,61.9129,-149.5352,34.5,1.6,ml,,,,0.48,ak,ak0248s591l0,2024-07-09T16:14:53.142Z,"24 km NW of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T16:12:50.185Z,60.8514,-150.3605,223.1,2.0,ml,,,,0.97,ak,ak0248s58wj0,2024-07-09T16:22:43.497Z,"19 km ESE of Point Possession, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-07-09T16:03:18.366Z,61.2555,-153.967,11.5,1.4,ml,,,,0.82,ak,ak0248s56wkc,2024-07-09T16:05:45.878Z,"79 km E of Lime Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T15:33:37.690Z,18.359,-67.0263333333333,17.68,2.54,md,15.0,71.0,0.03793,0.13,pr,pr71454888,2024-07-09T16:10:05.940Z,"4 km WNW of San Sebastián, Puerto Rico",earthquake,0.37,0.56,0.212871534122798,9.0,reviewed,pr,pr
2024-07-09T03:00:00.735Z,59.7917,-152.9185,14.8,1.1,ml,,,,0.59,ak,ak0248rxfl6x,2024-07-09T16:13:19.302Z,"61 km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-07-09T16:34:00.500Z,38.8160018920898,-122.80933380127,1.8400000333786,0.79,md,11.0,66.0,0.007405,0.01,nc,nc75032797,2024-07-09T16:35:35.530Z,"6 km NW of The Geysers, CA",earthquake,0.39,0.889999986,0.23,13.0,automatic,nc,nc
2024-07-09T13:59:33.290Z,46.86266666666667,-121.72266666666668,-2.39,0.48,ml,14.0,167.0,0.01051,0.15,uw,uw62022966,2024-07-09T16:26:10.830Z,"26 km ENE of Ashford, Washington",earthquake,0.39,0.68,0.2012576450387035,5.0,reviewed,uw,uw
2024-07-09T16:42:32.200Z,38.8221664428711,-122.843002319336,2.33999991416931,0.76,md,16.0,82.0,0.006299,0.01,nc,nc75032802,2024-07-09T16:44:09.685Z,"9 km NW of The Geysers, CA",earthquake,0.26,0.540000021,0.17,17.0,automatic,nc,nc
2024-07-09T16:52:26.160Z,38.8008346557617,-122.820335388184,3.5,0.4,md,11.0,105.0,0.01059,0.01,nc,nc75032807,2024-07-09T16:54:04.646Z,"6 km NW of The Geysers, CA",earthquake,0.5,1.53999996,0.21,12.0,automatic,nc,nc
2024-07-09T16:55:25.230Z,34.962,-119.2568333,-0.21,1.5,ml,10.0,185.0,0.1112,0.14,ci,ci40653671,2024-07-09T17:16:37.588Z,"16 km NW of Pine Mountain Club, CA",earthquake,0.55,0.42,0.517,21.0,automatic,ci,ci
2024-07-09T16:54:47.800Z,34.9615,-119.2651667,-1.83,1.22,ml,12.0,165.0,0.1133,0.17,ci,ci40653655,2024-07-09T17:12:40.565Z,"16 km SE of Maricopa, CA",earthquake,0.61,0.77,0.289,5.0,automatic,ci,ci
2024-07-09T06:30:32.080Z,46.60416666666666,-119.85833333333332,6.92,1.35,ml,26.0,39.0,0.04575,0.08,uw,uw62022876,2024-07-09T17:10:10.770Z,"9 km SSE of Desert Aire, Washington",earthquake,0.19,0.14,0.1936810858313773,26.0,reviewed,uw,uw
2024-07-09T00:28:39.946Z,38.2618,-118.786,11.9,1.1,ml,7.0,97.69,0.221,0.1191,nn,nn00880627,2024-07-09T17:17:30.194Z,"32 km SSW of Hawthorne, Nevada",earthquake,,2.0,0.31,5.0,reviewed,nn,nn
2024-07-09T17:18:39.682Z,60.1888,-152.9114,17.2,1.0,ml,,,,0.85,ak,ak0248s5vlk0,2024-07-09T17:21:10.215Z,"70 km WNW of Ninilchik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-09T17:16:26.958Z,36.4277,-115.0366,0.0,1.1,ml,8.0,286.88000000000005,0.953,0.326,nn,nn00880628,2024-07-09T17:18:47.221Z,"20 km N of Nellis Air Force Base, Nevada",earthquake,,0.1,0.32,5.0,automatic,nn,nn
2024-07-09T12:30:32.168Z,38.4388,-118.3469,8.5,1.3,ml,7.0,82.19999999999999,0.225,0.1114,nn,nn00880633,2024-07-09T17:29:48.452Z,"21 km WNW of Mina, Nevada",earthquake,,3.3,0.21,5.0,reviewed,nn,nn
2024-07-09T03:06:41.191Z,39.4192,-117.9989,0.0,-0.2,ml,3.0,201.67,0.143,0.0579,nn,nn00880631,2024-07-09T17:23:40.221Z,"61 km N of Gabbs, Nevada",earthquake,,0.0,0.0,1.0,reviewed,nn,nn
2024-07-09T17:31:04.286Z,61.4582,-152.0391,111.9,1.8,ml,,,,0.45,ak,ak0248s5yb4v,2024-07-09T17:33:02.034Z,"62 km NW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-07-09T17:26:58.460Z,33.4716667,-116.5555,10.28,0.67,ml,30.0,48.0,0.04529,0.14,ci,ci40653703,2024-07-09T17:33:01.686Z,"14 km SE of Anza, CA",earthquake,0.18,0.34,0.123,16.0,automatic,ci,ci
2024-07-09T17:46:16.640Z,19.3863334655762,-155.272994995117,1.74000000953674,1.76999998,md,12.0,124.0,0.008234,0.129999995,hv,hv74324791,2024-07-09T17:47:48.670Z,"7 km SSW of Volcano, Hawaii",earthquake,0.29,0.270000011,0.360000014,9.0,automatic,hv,hv
2024-07-09T17:42:14.051Z,61.915,-149.5784,9.6,1.6,ml,,,,0.58,ak,ak0248s60orh,2024-07-09T17:44:06.727Z,"26 km NW of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T17:52:48.770Z,19.3881664276123,-155.245666503906,0.0500000007450581,1.77999997,md,15.0,98.0,0.005947,0.189999998,hv,hv74324801,2024-07-09T17:54:26.870Z,"6 km SSW of Volcano, Hawaii",earthquake,0.22,0.200000003,0.25999999,11.0,automatic,hv,hv
2024-07-09T18:21:01.850Z,32.6329994,-115.7389984,6.27,1.45,ml,22.0,140.0,0.01946,0.27,ci,ci40653847,2024-07-09T18:23:08.211Z,"16 km WNW of Progreso, B.C., MX",earthquake,0.52,0.76,0.271,6.0,automatic,ci,ci
2024-07-09T18:16:10.390Z,19.9803333282471,-155.525161743164,40.4300003051758,2.42,ml,43.0,159.0,0.1693,0.219999999,hv,hv74324826,2024-07-09T18:18:48.950Z,"12 km SSW of Honoka‘a, Hawaii",earthquake,0.57,0.949999988,0.13,8.0,automatic,hv,hv
2024-07-09T18:12:48.880Z,35.8026667,-117.6208333,8.15,0.75,ml,19.0,81.0,0.1172,0.18,ci,ci40653823,2024-07-09T18:18:44.947Z,"20 km WNW of Searles Valley, CA",earthquake,0.32,1.15,0.251,7.0,automatic,ci,ci
2024-07-09T18:06:07.860Z,33.75,-117.104,2.02,1.1,ml,33.0,59.0,0.0459,0.18,ci,ci40653815,2024-07-09T18:12:24.908Z,"3 km WNW of Green Acres, CA",earthquake,0.21,0.32,0.151,34.0,automatic,ci,ci
2024-07-09T17:54:25.660Z,32.9585,-116.2196667,12.24,0.93,ml,31.0,72.0,0.07049,0.16,ci,ci40653775,2024-07-09T18:00:12.841Z,"22 km SSW of Ocotillo Wells, CA",earthquake,0.18,0.51,0.224,15.0,automatic,ci,ci
2024-07-09T18:35:10.440Z,33.6508331,-116.7080002,13.12,1.0,ml,13.0,96.0,0.0604,0.06,ci,ci40653863,2024-07-09T18:37:12.848Z,"10 km S of Idyllwild, CA",earthquake,0.46,0.8,0.548,4.0,automatic,ci,ci
2024-07-09T18:30:21.526Z,61.2705,-151.5014,76.5,1.1,ml,,,,0.54,ak,ak0248s6jkco,2024-07-09T18:32:09.423Z,"26 km WNW of Beluga, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-09T06:44:59.690Z,46.887166666666666,-122.0055,10.95,0.26,ml,20.0,81.0,0.04122,0.09,uw,uw62022881,2024-07-09T18:29:07.090Z,"14 km N of Ashford, Washington",earthquake,0.26,0.42,0.1672892859327766,8.0,reviewed,uw,uw
2024-07-09T18:38:15.820Z,62.2502,-150.4002,18.0,1.3,ml,,,,0.39,ak,ak0248s6l9n2,2024-07-09T18:39:52.749Z,"11 km SW of Trapper Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-08T19:34:43.030Z,52.0846666666667,-176.124166666667,-1.77,0.44,ml,5.0,150.0,0.03148,0.19,av,av93190246,2024-07-09T18:39:24.750Z,"42 km ENE of Adak, Alaska",earthquake,0.8,1.48,0.134793663205396,5.0,reviewed,av,av
2024-07-08T19:11:17.150Z,58.508,-154.425,4.3,-0.5,ml,5.0,214.0,0.06547,0.23,av,av93014769,2024-07-09T18:47:21.900Z,"101 km WNW of Aleneva, Alaska",earthquake,1.05,0.79,0.323042884014864,5.0,reviewed,av,av
2024-07-09T17:42:12.512Z,31.411,-115.5062,13.628,2.5,ml,12.0,275.0,1.282,0.76,us,us7000my3b,2024-07-09T18:48:32.040Z,"71 km E of San Vicente, Mexico",earthquake,5.81,8.754,0.066,30.0,reviewed,us,us
2024-07-09T19:08:23.600Z,34.4125,-119.3625,6.58,1.68,ml,25.0,77.0,0.04718,0.2,ci,ci40653943,2024-07-09T19:14:59.271Z,"12 km WSW of Ojai, CA",earthquake,0.29,0.67,0.279,29.0,automatic,ci,ci
2024-07-09T18:59:25.080Z,19.3851661682129,-155.245330810547,1.71000003814697,1.85000002,md,18.0,82.0,0.005655,0.129999995,hv,hv74324891,2024-07-09T19:01:02.160Z,"6 km S of Volcano, Hawaii",earthquake,0.26,0.189999998,0.439999998,12.0,automatic,hv,hv
2024-07-09T18:56:04.910Z,19.1388339996338,-155.465835571289,31.3299999237061,2.27999997,md,43.0,166.0,0.01686,0.140000001,hv,hv74324886,2024-07-09T18:58:02.440Z,"7 km S of Pāhala, Hawaii",earthquake,0.68,0.720000029,0.200000003,14.0,automatic,hv,hv
2024-07-08T20:36:36.470Z,58.5051666666667,-154.405833333333,5.02,-0.37,ml,5.0,222.0,0.07483,0.31,av,av93014784,2024-07-09T19:13:40.920Z,"100 km WNW of Aleneva, Alaska",earthquake,1.47,2.11,0.140035930825759,5.0,reviewed,av,av
2024-07-08T19:50:52.980Z,53.7678333333333,-166.889166666667,5.63,-0.61,ml,5.0,260.0,0.02648,0.09,av,av93014779,2024-07-09T19:03:02.950Z,"26 km WSW of Unalaska, Alaska",earthquake,0.63,0.64,0.261528458590392,5.0,reviewed,av,av
2024-07-08T19:33:26.160Z,58.5068333333333,-154.428833333333,4.65,-0.52,ml,5.0,213.0,0.06325,0.2,av,av93014774,2024-07-09T18:58:00.780Z,"102 km WNW of Aleneva, Alaska",earthquake,0.94,0.73,0.192163678806393,5.0,reviewed,av,av
2024-07-09T19:21:22.760Z,36.0678329467773,-120.190002441406,8.90999984741211,1.66,md,8.0,184.0,0.09898,0.05,nc,nc75032862,2024-07-09T19:22:59.885Z,"9 km NNW of Avenal, CA",earthquake,0.73,0.829999983,0.16,5.0,automatic,nc,nc
2024-07-09T19:16:12.180Z,34.6036667,-118.6398333,7.26,2.11,ml,22.0,40.0,0.06985,0.21,ci,ci40653967,2024-07-09T19:22:47.248Z,"13 km N of Castaic, CA",earthquake,0.33,1.15,0.267,26.0,automatic,ci,ci
2024-07-09T19:08:52.880Z,31.4991667,-115.6286667,8.38,2.72,ml,9.0,108.0,0.1708,0.2,ci,ci40653951,2024-07-09T19:16:17.274Z,"92 km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.42,2.65,0.151,23.0,automatic,ci,ci
2024-07-09T17:51:37.298Z,17.6318,-102.1057,10.0,4.2,mb,111.0,231.0,2.17,0.57,us,us7000my3g,2024-07-09T19:23:21.040Z,"38 km S of Petacalco, Mexico",earthquake,7.21,1.986,0.052,102.0,reviewed,us,us
2024-07-08T21:30:41.870Z,51.8656666666667,-177.831333333333,3.44,1.26,ml,5.0,238.0,0.05243,0.13,av,av93190296,2024-07-09T19:22:33.250Z,"82 km W of Adak, Alaska",earthquake,0.61,0.77,0.224957914144537,5.0,reviewed,av,av
2024-07-09T19:25:42.359Z,63.6375,-149.127,31.7,1.1,ml,,,,0.67,ak,ak0248s73yzf,2024-07-09T19:27:55.882Z,"14 km SW of Denali Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-09T19:41:49.010Z,38.787166595459,-122.771499633789,1.30999994277954,0.46,md,7.0,109.0,0.01417,0.01,nc,nc75032877,2024-07-09T19:43:24.780Z,"2 km NW of The Geysers, CA",earthquake,0.44,1.17999995,0.24,8.0,automatic,nc,nc
2024-07-09T19:39:34.140Z,38.8338317871094,-122.770500183105,1.48000001907349,1.03,md,13.0,132.0,0.003387,0.03,nc,nc75032872,2024-07-09T19:41:10.021Z,"4 km WNW of Cobb, CA",earthquake,0.32,0.49000001,0.13,13.0,automatic,nc,nc
2024-07-08T22:10:56.490Z,53.8515,-166.513666666667,10.57,0.01,ml,10.0,116.0,0.008328,0.13,av,av93190326,2024-07-09T19:38:13.670Z,"2 km SSE of Unalaska, Alaska",earthquake,0.4,0.51,0.287074619550536,10.0,reviewed,av,av
2024-07-09T19:50:54.830Z,61.8414,-151.0063,77.4,1.4,ml,,,,0.32,ak,ak0248s79cuj,2024-07-09T19:53:24.724Z,"26 km SE of Skwentna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2024-07-09T19:42:18.197Z,62.904,-150.1956,27.0,0.9,ml,,,,0.81,ak,ak0248s77kaj,2024-07-09T19:44:11.102Z,"50 km N of Chase, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-09T20:02:30.110Z,19.3904991149902,-155.273330688477,2.00999999046326,2.56,ml,30.0,49.0,0.004852,0.189999998,hv,hv74324991,2024-07-09T20:05:07.950Z,"7 km SW of Volcano, Hawaii",earthquake,0.25,0.209999993,0.37,24.0,automatic,hv,hv
2024-07-09T19:58:14.240Z,35.944,-117.3838333,0.55,1.32,ml,22.0,84.0,0.09726,0.19,ci,ci40654031,2024-07-09T20:04:08.546Z,"20 km N of Searles Valley, CA",earthquake,0.36,0.52,0.155,12.0,automatic,ci,ci
2024-07-09T19:53:06.360Z,60.5382,-151.8092,71.1,3.6,ml,,,,0.59,ak,ak0248s79w9m,2024-07-09T20:10:45.379Z,"28 km WSW of Salamatof, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-09T19:18:07.028Z,34.1134,86.1206,10.0,4.0,mb,19.0,97.0,6.334,0.73,us,us7000my3y,2024-07-09T20:03:09.040Z,western Xizang,earthquake,11.57,1.954,0.156,11.0,reviewed,us,us
2024-07-09T16:52:12.100Z,45.92383333333333,-122.423,15.46,0.61,ml,15.0,264.0,0.009045,0.08,uw,uw62023026,2024-07-09T20:00:36.720Z,"2 km NE of Amboy, Washington",earthquake,0.45,0.59,0.1296743391866782,5.0,reviewed,uw,uw
2024-07-09T07:42:50.986Z,31.49,-103.881,4.895,1.6,ml,13.0,94.0,0.1,0.2,tx,tx2024njsx,2024-07-09T20:06:30.210Z,"21 km NNW of Toyah, Texas",earthquake,1.0484258670672777,2.5056600758004954,0.1,7.0,reviewed,tx,tx
2024-07-08T23:51:26.020Z,53.87,-166.744,6.18,-0.84,ml,5.0,103.0,0.03692,0.07,av,av93014799,2024-07-09T20:24:23.880Z,"13 km W of Dutch Harbor, Alaska",earthquake,0.36,0.7,0.156369186089779,5.0,reviewed,av,av
2024-07-08T23:50:50.630Z,54.6935,-164.373666666667,4.14,1.49,ml,10.0,128.0,0.1536,0.33,av,av93190391,2024-07-09T20:18:25.380Z,"64 km WSW of False Pass, Alaska",earthquake,0.74,1.29,0.176178855732736,10.0,reviewed,av,av
2024-07-09T20:33:00.670Z,19.3861675262451,-155.243835449219,1.3400000333786,1.8,ml,15.0,65.0,0.007086,0.109999999,hv,hv74325056,2024-07-09T20:35:37.990Z,"6 km S of Volcano, Hawaii",earthquake,0.29,0.189999998,0.26,5.0,automatic,hv,hv
2024-07-09T20:28:25.951Z,37.5743,-117.8937,10.3,1.2,ml,8.0,174.77,0.394,0.2896,nn,nn00880645,2024-07-09T20:30:57.690Z,"18 km SE of Dyer, Nevada",earthquake,,0.7,0.19,7.0,automatic,nn,nn
2024-07-08T23:51:17.870Z,53.8646666666667,-166.737666666667,7.1,-1.14,ml,4.0,128.0,0.03584,0.14,av,av93014804,2024-07-09T20:27:04.850Z,"13 km WSW of Dutch Harbor, Alaska",earthquake,0.66,1.08,0.218497416188904,4.0,reviewed,av,av
2024-07-09T14:02:39.420Z,51.7138333333333,-178.895833333333,12.77,0.84,ml,5.0,322.0,0.06841,0.32,av,av93191096,2024-07-09T20:54:40.950Z,"157 km W of Adak, Alaska",earthquake,3.76,2.19,0.308001223638594,5.0,reviewed,av,av
2024-07-09T03:28:18.440Z,59.3545,-153.438166666667,-0.08,-0.56,ml,6.0,138.0,0.008788,0.13,av,av93190541,2024-07-09T20:47:07.700Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.29,0.24,0.198033306856024,6.0,reviewed,av,av
2024-07-09T19:26:08.290Z,51.8046666666667,-178.837,5.93,0.57,ml,4.0,208.0,0.02423,0.11,av,av93191371,2024-07-09T20:59:18.140Z,"152 km W of Adak, Alaska",earthquake,0.75,0.88,0.230771119958229,4.0,reviewed,av,av
2024-07-09T18:06:14.790Z,45.0848333333333,-111.7355,-2.0,1.12,ml,13.0,112.0,0.262,0.26,mb,mb90056373,2024-07-09T21:12:08.050Z,"28 km SE of Virginia City, Montana",quarry blast,0.76,31.61,0.123186092489736,4.0,reviewed,mb,mb
2024-07-09T13:50:01.087Z,1.1318,128.2768,9.71,4.6,mb,58.0,97.0,0.978,0.86,us,us7000my14,2024-07-09T21:07:46.040Z,"47 km N of Maba, Indonesia",earthquake,6.71,4.048,0.081,50.0,reviewed,us,us
2024-07-09T21:24:40.940Z,38.8400001525879,-122.879501342773,2.24000000953674,0.84,md,14.0,88.0,0.00356,0.02,nc,nc75032892,2024-07-09T21:26:14.838Z,"13 km E of Cloverdale, CA",earthquake,0.4,0.439999998,0.21,16.0,automatic,nc,nc
2024-07-09T21:10:45.300Z,18.0851666666667,-66.6508333333333,20.18,2.5,md,20.0,87.0,0.05979,0.09,pr,pr71454933,2024-07-09T21:26:46.520Z,"6 km NE of Tallaboa Alta, Puerto Rico",earthquake,0.25,0.35,0.150209178785474,10.0,reviewed,pr,pr
2024-07-09T21:32:11.431Z,31.654,-104.335,6.9321,1.9,ml,18.0,69.0,0.1,0.5,tx,tx2024nkuf,2024-07-09T21:55:00.566Z,"57 km S of Whites City, New Mexico",earthquake,0.0,2.88575722420998,0.1,13.0,automatic,tx,tx
2024-07-09T14:29:41.509Z,22.4197,143.4215,136.064,4.5,mb,105.0,79.0,4.789,1.53,us,us7000my1b,2024-07-09T21:55:27.040Z,"Volcano Islands, Japan region",earthquake,9.46,6.905,0.058,93.0,reviewed,us,us
2024-07-09T22:10:59.640Z,38.8240013122559,-122.795166015625,3.58999991416931,0.78,md,7.0,135.0,0.01166,0.01,nc,nc75032917,2024-07-09T22:12:36.045Z,"6 km NNW of The Geysers, CA",earthquake,0.66,2.6500001,0.06,8.0,automatic,nc,nc
2024-07-09T22:05:59.467Z,57.0509,-157.8111,103.3,1.2,ml,,,,0.68,ak,ak0248s8s0sq,2024-07-09T22:07:51.809Z,"57 km SSW of Ugashik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-07-09T22:02:03.390Z,38.8208351135254,-122.862503051758,5.17999982833862,0.63,md,8.0,84.0,0.02087,0.13,nc,nc75032912,2024-07-09T22:03:40.965Z,"10 km NW of The Geysers, CA",earthquake,1.34,6.61000013,0.12,7.0,automatic,nc,nc
2024-07-09T21:41:04.717Z,38.2484,38.1064,4.75,4.1,mwr,55.0,40.0,0.586,0.96,us,us7000my58,2024-07-09T22:07:58.040Z,"13 km WSW of Yeşilyurt, Turkey",earthquake,3.51,5.911,0.059,28.0,reviewed,us,us
2024-07-09T21:25:16.340Z,39.0276666666667,-111.514666666667,11.28,0.77,ml,10.0,74.0,0.125,0.19,uu,uu80075556,2024-07-09T22:23:48.490Z,"19 km ESE of Mayfield, Utah",earthquake,0.57,1.33,0.203070299361148,4.0,reviewed,uu,uu
2024-07-09T22:29:53.002Z,34.36516571,-96.81529236,6.252102852,1.76,ml,12.0,147.7143097,0.2367759347,1.005541716,ok,ok2024nkwc,2024-07-09T22:38:37.761Z,"4 km SSE of Mill Creek, Oklahoma",earthquake,5.694356625,4.681360902,0.3,7.0,automatic,ok,ok
2024-07-09T00:47:46.170Z,56.2201666666667,-159.445166666667,5.43,-0.14,ml,4.0,273.0,0.02817,0.29,av,av93014809,2024-07-09T22:36:15.520Z,"35 km N of Ivanof Bay, Alaska",earthquake,1.29,1.47,0.211432962469825,4.0,reviewed,av,av
2024-07-09T00:32:02.690Z,53.8641666666667,-166.588333333333,3.97,0.28,ml,13.0,130.0,0.05318,0.12,av,av93190436,2024-07-09T22:32:54.320Z,"3 km WSW of Unalaska, Alaska",earthquake,0.32,0.74,0.307900607012999,13.0,reviewed,av,av
2024-07-09T22:20:45.932Z,76.7201,7.2888,10.0,5.0,mb,91.0,83.0,2.418,1.23,us,us7000my5g,2024-07-09T22:42:05.040Z,"262 km SW of Longyearbyen, Svalbard and Jan Mayen",earthquake,8.5,1.846,0.033,298.0,reviewed,us,us
2024-07-09T02:33:09.500Z,60.0581666666667,-153.050166666667,1.58,-0.25,ml,5.0,247.0,0.006788,0.1,av,av93190511,2024-07-09T22:47:20.820Z,"66 km ENE of Pedro Bay, Alaska",earthquake,1.2,0.47,0.254277643299298,5.0,reviewed,av,av
2024-07-09T01:02:39.280Z,57.06,-135.760166666667,6.45,-0.39,ml,4.0,146.0,0.01326,0.13,av,av93190451,2024-07-09T22:40:47.950Z,"26 km W of Sitka, Alaska",earthquake,1.02,0.91,0.158233934206151,4.0,reviewed,av,av
2024-07-09T22:56:38.278Z,62.3593,-149.144,7.1,1.6,ml,,,,0.26,ak,ak0248s92woj,2024-07-09T22:58:11.478Z,"42 km ENE of Susitna North, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-09T22:56:28.760Z,19.3738327026367,-155.263000488281,1.82000005245209,2.5999999,md,27.0,68.0,0.002296,0.389999986,hv,hv74325281,2024-07-09T22:58:02.780Z,"8 km SSW of Volcano, Hawaii",earthquake,0.4,0.300000012,0.239999995,21.0,automatic,hv,hv
2024-07-09T22:47:42.412Z,62.1429,-150.6242,11.7,1.4,ml,,,,0.59,ak,ak0248s90zk1,2024-07-09T22:50:14.958Z,"28 km SW of Trapper Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T01:19:51.700Z,54.5465,-163.533833333333,11.32,1.43,ml,8.0,261.0,0.1564,0.22,av,av93190466,2024-07-09T22:53:36.470Z,"35 km SSW of False Pass, Alaska",earthquake,1.34,1.34,0.263354618845445,8.0,reviewed,av,av
2024-07-09T00:15:48.000Z,44.835,-123.93416666666668,-0.57,0.93,md,5.0,247.0,0.04501,0.01,uw,uw62022796,2024-07-09T22:52:04.900Z,"9 km E of Lincoln Beach, Oregon",explosion,0.53,31.61,0.4071828777708226,4.0,reviewed,uw,uw
2024-07-09T00:02:33.080Z,45.89066666666667,-119.29983333333334,-0.32,1.49,ml,11.0,160.0,0.2829,0.33,uw,uw62022791,2024-07-09T22:50:43.190Z,"4 km SE of Umatilla, Oregon",explosion,0.94,31.61,0.3252690625251022,6.0,reviewed,uw,uw
2024-07-09T22:56:58.958Z,62.5217,-148.9972,35.3,2.0,ml,,,,1.05,ak,ak0248s92y9z,2024-07-09T22:59:31.246Z,"57 km E of Chase, Alaska",earthquake,,8.7,,,automatic,ak,ak
2024-07-09T04:59:13.290Z,46.210166666666666,-122.19,4.6,-0.03,ml,8.0,101.0,0.01041,0.05,uw,uw62022871,2024-07-09T23:20:52.770Z,"38 km NNE of Amboy, Washington",earthquake,0.33,0.88,0.0462505600125601,4.0,reviewed,uw,uw
2024-07-09T04:27:42.180Z,53.868,-166.7575,5.73,-0.46,ml,6.0,104.0,0.04512,0.1,av,av93190576,2024-07-09T23:20:55.310Z,"14 km W of Dutch Harbor, Alaska",earthquake,0.39,0.79,0.18328178152234,6.0,reviewed,av,av
2024-07-09T02:58:28.060Z,59.7983333333333,-153.036166666667,21.11,1.0,ml,16.0,166.0,0.02493,0.13,av,av93190521,2024-07-09T23:08:41.250Z,"60 km E of Pedro Bay, Alaska",earthquake,0.79,0.58,0.322198691570223,16.0,reviewed,av,av
2024-07-09T02:11:11.210Z,46.871833333333335,-121.91866666666668,10.88,0.42,ml,11.0,81.0,0.03588,0.12,uw,uw62022841,2024-07-09T23:15:09.890Z,"15 km NE of Ashford, Washington",earthquake,0.39,0.64,0.0885356552505139,7.0,reviewed,uw,uw
2024-07-09T02:05:33.830Z,58.3126666666667,-154.993,1.1,0.05,ml,7.0,200.0,0.1233,0.08,av,av93190486,2024-07-09T23:03:14.000Z,"88 km NNW of Karluk, Alaska",earthquake,0.47,0.68,0.164977781563185,7.0,reviewed,av,av
2024-07-09T01:24:49.870Z,43.0695,-124.66716666666667,23.8,1.57,ml,6.0,287.0,0.3139,0.15,uw,uw62022836,2024-07-09T23:18:06.400Z,"21 km WSW of Bandon, Oregon",earthquake,1.0,2.24,0.100269419778292,3.0,reviewed,uw,uw
2024-07-09T00:57:31.650Z,48.935,-121.992,5.49,1.65,ml,4.0,278.0,0.1425,0.17,uw,uw62022831,2024-07-09T23:08:36.680Z,"6 km NW of Glacier, Washington",earthquake,1.49,3.74,0.0622573351839665,3.0,reviewed,uw,uw
